iteracion,segundos,preparacion,indices,busqueda,comunicacion,consolidacion
192,4.649570329,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
193,4.649165999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
194,4.653048338,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
195,4.645970608,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
196,4.649153343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
197,4.650381146,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
198,4.650781949,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
199,4.650329588,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
200,4.649319579,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
201,4.653174899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
202,4.647492421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
203,4.646120668,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
204,4.650020948,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
205,4.651287230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
206,4.645505709,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
207,4.647281067,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
208,4.649114389,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
209,4.648078653,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
210,4.647848336,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
211,4.649144636,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
212,4.648900118,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
213,4.650686293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
214,4.649918770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
215,4.650422119,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
216,4.652402796,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
217,4.647870455,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
218,4.648643174,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
219,4.645279387,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
220,4.649131571,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
221,4.649399220,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
222,4.649457027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
223,4.649124579,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
224,4.657276219,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
225,4.649743452,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
226,4.646361189,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
227,4.647462771,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
228,4.646789220,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
229,4.649720991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
230,4.649322592,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
231,4.650448247,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
232,4.649698997,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
233,4.656721422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
234,4.647689057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
235,4.648572340,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
236,4.650096849,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
237,4.650993448,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
238,4.649198638,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
239,4.652470785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
240,4.646882837,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
